Element,Incentive 1,Incentive 2,Incentive 3,Incentive 4,Incentive 5,Incentive 6,Incentive 7,Incentive 8,Incentive 9,Incentive 10,Incentive 11,Incentive 12,Incentive 13,Incentive 14,Incentive 15,Incentive 16,Incentive 17,Incentive 18,Incentive 19,Incentive 20,Incentive 21,Incentive 22,Incentive 23,Incentive 24
1863,-0.389715287,-0.312475999,-0.009574745,-0.026125939,-6.00E-12,-0.389715287,-5.87E-12,-5.87E-12,-0.083608477,-0.040979975,-0.048334485,-0.048334485,-0.103642095,-0.113482829,-0.0141914,-0.259033921,-0.033178474,-0.086420147,-0.000731554,-0.631137955,-2.59E-12,-2.59E-12,-0.113482829,-0.426830671
1864,-0.252712047,-0.199290597,-0.008125583,-0.02132781,6.45E-13,-0.252712047,0,0,-0.064502945,-0.039555259,-0.03252178,-0.03252178,-0.083830815,-0.093278875,-0.009402301,-0.162328147,-0.031983355,-0.071472532,-0.000784321,-0.417184821,-4.44E-16,-4.44E-16,-0.093278875,-0.529984781
1865,-0.641437099,-0.514308022,-0.015650496,-0.040174279,6.02E-12,-0.641437099,1.05E-10,1.05E-10,-0.189662658,-0.047619785,-0.099029624,-0.093495515,-0.246312833,-0.258255805,-0.016490772,-0.420025065,-0.03855424,-0.205896272,-0.000850085,-0.827151846,-1.46E-12,-1.46E-12,-0.267071997,-0.337260753
1866,-0.123617784,-0.099117463,-0.003043331,-0.008453705,5.95E-12,-0.123617784,5.85E-12,5.85E-12,-0.067524141,-0.039954288,-0.038017336,-0.038017336,-0.084556411,-0.092926511,-0.012066871,-0.082165623,-0.032778947,-0.070726815,-0.000722743,-0.539140716,7.20E-12,7.20E-12,-0.092926511,-0.436783121
1867,-0.946081428,-0.758573628,-0.020958816,-0.053432481,9.39E-12,-0.946081428,1.15E-11,1.15E-11,-0.198946234,-0.04335304,-0.092870054,-0.099766249,-0.247083581,-0.254244449,-0.015013195,-0.44260191,-0.035099771,-0.205064291,-0.000773917,-0.845219409,1.29E-11,1.29E-11,-0.267280068,-0.237787144
1868,-0.550027809,-0.441015518,-0.017182512,-0.043382319,1.69E-11,-0.550027809,1.96E-11,1.96E-11,-0.101187872,-0.048681236,-0.057548541,-0.056570002,-0.126152551,-0.138369202,-0.016148442,-0.330623229,-0.03941362,-0.105877338,-0.000869033,-0.608046566,5.66E-12,5.66E-12,-0.138369202,-0.46803988
1869,-0.097619289,-0.078271718,-0.001472841,-0.004226124,-6.43E-10,-0.097619289,-6.43E-10,-6.43E-10,-0.224087992,-0.040465929,-0.086685339,-0.126468461,-0.267690227,-0.257589344,-0.014013386,-0.064885079,-0.032762289,-0.221866305,-0.000722378,-0.817411747,-6.39E-10,-6.39E-10,-0.280831354,-0.175461487
1870,-0.630975622,-0.505919948,-0.013430825,-0.0344622,-6.83E-13,-0.630975622,-2.61E-12,-2.61E-12,-0.227282281,-0.049551804,-0.106148928,-0.111521883,-0.29373648,-0.295119828,-0.017159832,-0.419393579,-0.040118454,-0.245222658,-0.000884574,-0.930036852,1.60E-11,1.60E-11,-0.314365011,-0.327776062
1871,-0.60755803,-0.487143586,-0.015384608,-0.041493067,3.01E-13,-0.60755803,1.35E-12,1.35E-12,-0.1150479,-0.043060815,-0.068563616,-0.067189025,-0.140862841,-0.153507608,-0.014911997,-0.351740761,-0.034863177,-0.117319373,-0.0007687,-0.675376808,-3.37E-12,-3.37E-12,-0.153507608,-0.350439983
1872,-0.317137174,-0.254282443,-0.006326869,-0.017542594,1.45E-13,-0.317137174,1.76E-12,1.76E-12,-0.056588285,-0.0394003,-0.034008813,-0.034008813,-0.069111946,-0.075298596,-0.01287034,-0.210793079,-0.031899528,-0.056933245,-0.000703355,-0.724980969,1.59E-12,1.59E-12,-0.075298596,-0.293347741
1873,-1.230485143,-0.986610192,-0.022704502,-0.058699573,9.15E-14,-1.230485143,-3.72E-12,-3.72E-12,-0.267243965,-0.045876746,-0.098276289,-0.119879269,-0.38780837,-0.305844972,-0.015887156,-0.531372531,-0.03714303,-0.321543982,-0.000818969,-0.926710264,-3.86E-12,-3.86E-12,-0.35964355,-0.103150925
1874,-0.450345725,-0.361089839,-0.012886301,-0.036292746,2.43E-12,-0.450345725,2.15E-11,2.15E-11,-0.097410459,-0.039557856,-0.055647687,-0.05364605,-0.123181536,-0.135205152,-0.01369892,-0.298152877,-0.03202709,-0.103710714,-0.000706167,-0.509300583,-5.14E-12,-5.14E-12,-0.135205152,-0.436395452
1875,-0.107601835,-0.086275781,-0.001902704,-0.004991498,5.76E-12,-0.107601835,6.17E-12,6.17E-12,-0.156981034,-0.04351926,-0.088472608,-0.096740026,-0.189570583,-0.20553273,-0.015070757,-0.071520225,-0.035234347,-0.157092236,-0.000776884,-0.82478248,2.79E-12,2.79E-12,-0.20553273,-0.268522597
1876,-0.345911116,-0.277274971,-0.010830709,-0.029403145,-5.23E-13,-0.345911116,-8.13E-13,-8.13E-13,-0.110392497,-0.043653101,-0.062638044,-0.056542813,-0.148147189,-0.163270919,-0.013615258,-0.229853247,-0.035621898,-0.126243494,-0.00078543,-0.515340834,-8.13E-13,-8.13E-13,-0.163270919,-0.529591914
1877,-0.186378076,-0.14636864,-0.005770244,-0.014556059,4.64E-13,-0.186378076,8.74E-13,8.74E-13,-0.01384626,-0.020354993,-0.006805399,-0.006805399,-0.018198591,-0.020354993,-0.0023411,-0.118686,-0.018198591,-0.015333067,-0.000779924,-0.424526061,8.74E-13,8.74E-13,-0.020354993,-0.552848669
1878,-0.396701002,-0.318077186,-0.011757755,-0.030947098,1.11E-10,-0.396701002,1.12E-10,1.12E-10,-0.082816032,-0.043513474,-0.045259236,-0.045259236,-0.104774721,-0.115525157,-0.012722302,-0.263677149,-0.035781304,-0.088347656,-0.000800066,-0.550853085,1.11E-10,1.11E-10,-0.115525157,-0.521027661
1879,-1.012369288,-0.811723623,-0.022135335,-0.056332993,9.86E-14,-1.012369288,-1.03E-12,-1.03E-12,-0.260128372,-0.052298816,-0.112033526,-0.115830623,-0.504273419,-0.348658776,-0.018111125,-0.513426648,-0.042342509,-0.423159591,-0.000933613,-1.036851344,-1.51E-12,-1.51E-12,-0.413600215,-0.200203774
1880,-0.725651097,-0.581831298,-0.015425973,-0.041239489,-4.59E-13,-0.725651097,-2.52E-12,-2.52E-12,-0.232972687,-0.049690856,-0.106446804,-0.108095506,-0.330759459,-0.310962788,-0.017207986,-0.479140244,-0.040231035,-0.276814386,-0.000887057,-0.939088543,2.62E-12,2.62E-12,-0.340274222,-0.321429084
1881,-0.356334568,-0.282648655,-0.011899456,-0.031453183,1.02E-11,-0.356334568,1.12E-12,1.12E-12,-0.112402981,-0.050269314,-0.064455763,-0.057560037,-0.151142023,-0.166623145,-0.014911203,-0.234307881,-0.04139031,-0.128974899,-0.000925142,-0.574168196,1.12E-12,1.12E-12,-0.166623145,-0.555293308
1882,-0.597954606,-0.479443504,-0.017053485,-0.04502756,2.42E-11,-0.597954606,2.51E-11,2.51E-11,-0.116679739,-0.045607603,-0.068935736,-0.066184291,-0.144045526,-0.157224009,-0.015793952,-0.341012844,-0.036925125,-0.120407524,-0.000814164,-0.684118623,1.94E-11,1.94E-11,-0.157224009,-0.398095099
1883,-1.033061165,-0.828314491,-0.016418651,-0.043224151,-1.95E-10,-1.033061165,-1.97E-10,-1.97E-10,-0.319524616,-0.046675751,-0.099987902,-0.144088489,-0.441299633,-0.311171671,-0.016163853,-0.638681443,-0.037789926,-0.365764298,-0.000833233,-0.942850161,-1.96E-10,-1.96E-10,-0.372204621,-0.125407841
1884,-0.304223491,-0.238212231,-0.010373209,-0.027116009,-5.38E-12,-0.304223491,-6.53E-12,-6.53E-12,-0.079918425,-0.045418849,-0.041859374,-0.041392741,-0.103123713,-0.11427006,-0.011681716,-0.194635826,-0.0369469,-0.087823481,-0.00087906,-0.507233439,-6.53E-12,-6.53E-12,-0.11427006,-0.539827053
1885,-1.517358103,-1.216626611,-0.027936777,-0.070239989,-9.68E-14,-1.517358102,4.39E-12,4.39E-12,-0.298903513,-0.049736773,-0.106545166,-0.133439934,-0.435633378,-0.331578489,-0.017223887,-0.591481044,-0.040268211,-0.360731747,-0.000887876,-1.004682821,2.90E-12,2.90E-12,-0.392878679,-0.123796531
1886,-0.547956332,-0.430140982,-0.018399947,-0.047456618,4.02E-12,-0.547956332,3.75E-12,3.75E-12,-0.063984476,-0.045065521,-0.034900695,-0.034900695,-0.081052295,-0.089435898,-0.012264121,-0.296165703,-0.036828549,-0.068110843,-0.000850368,-0.564378963,3.75E-12,3.75E-12,-0.089435898,-0.505627286
1887,-0.393005853,-0.315114394,-0.010427296,-0.027477078,2.18E-14,-0.393005853,1.41E-12,1.41E-12,-0.143589578,-0.04425948,-0.082076933,-0.07302131,-0.186405757,-0.203532077,-0.015327096,-0.261221077,-0.035833649,-0.157126462,-0.000790098,-0.602018267,-1.58E-12,-1.58E-12,-0.203532077,-0.428147202
1888,-0.486275364,-0.389898434,-0.008560337,-0.022588731,2.69E-12,-0.486275364,2.55E-12,2.55E-12,-0.231009586,-0.045152242,-0.09672427,-0.126882216,-0.277988076,-0.27775539,-0.01563626,-0.323214968,-0.036556452,-0.230492778,-0.000806036,-0.911850869,-9.47E-13,-9.47E-13,-0.297526868,-0.239571452
1889,-1.29475682,-1.038143599,-0.024187594,-0.063135426,6.74E-12,-1.29475682,8.69E-12,8.69E-12,-0.286194332,-0.049955511,-0.107013741,-0.12743734,-0.501696957,-0.333036738,-0.017299636,-0.564874163,-0.040445306,-0.418309841,-0.000891781,-1.009101315,5.40E-12,5.40E-12,-0.399581562,-0.128467975
1890,-0.331467894,-0.265772898,-0.010970987,-0.028641448,9.73E-13,-0.331467894,-1.84E-11,-1.84E-11,-0.031988417,-0.036943262,-0.016957586,-0.016957586,-0.040970382,-0.045405117,-0.006487506,-0.220318348,-0.03114794,-0.034353578,-0.000794709,-0.498298611,1.13E-12,1.13E-12,-0.045405117,-0.487472594
1891,-0.85390279,-0.684664257,-0.019651892,-0.05378362,-7.26E-12,-0.85390279,-1.74E-11,-1.74E-11,-0.178975657,-0.043690885,-0.091929089,-0.091506976,-0.221516474,-0.236356671,-0.015130191,-0.412415615,-0.035373299,-0.184032887,-0.000779948,-0.838036996,-8.75E-12,-8.75E-12,-0.239870429,-0.266487152
1892,-0.885330988,-0.70986357,-0.016296103,-0.042132839,8.73E-13,-0.885330988,-5.36E-13,-5.36E-13,-0.290843647,-0.04954156,-0.106126983,-0.131182587,-0.425735683,-0.330277063,-0.017156284,-0.581475208,-0.04011016,-0.354613956,-0.000884392,-1.000739502,2.58E-14,2.58E-14,-0.387107923,-0.183280107
1893,-0.597302832,-0.478920908,-0.016642163,-0.042857359,-2.46E-12,-0.597302832,1.89E-11,1.89E-11,-0.159353358,-0.04685555,-0.090848856,-0.078181963,-0.214813933,-0.229434139,-0.016226117,-0.367571565,-0.037935496,-0.180956544,-0.000836442,-0.691370084,1.18E-09,1.18E-09,-0.234159475,-0.447272457
1894,-0.579826588,-0.455918623,-0.019939429,-0.05186025,-9.46E-12,-0.579826588,-9.64E-12,-9.64E-12,-0.091398793,-0.045527313,-0.051158499,-0.047718775,-0.120859508,-0.133420187,-0.013040287,-0.273683702,-0.037369285,-0.102629098,-0.0008469,-0.504382263,-9.64E-12,-9.64E-12,-0.133420187,-0.518935873
1895,-0.549757339,-0.440798654,-0.017981461,-0.046546201,-1.50E-12,-0.549757339,1.57E-12,1.57E-12,-0.030095228,-0.038811468,-0.0167982,-0.0167982,-0.037847892,-0.041682996,-0.006851893,-0.312535225,-0.033683133,-0.031461367,-0.000887662,-0.620175532,-1.27E-12,-1.27E-12,-0.041682996,-0.458023945
1896,-0.351932497,-0.282181537,-0.005434936,-0.014188083,5.33E-15,-0.351932497,-1.30E-13,-1.30E-13,-0.35142714,-0.049394983,-0.105812989,-0.156484371,-0.560636193,-0.329299885,-0.017105525,-0.233920653,-0.039991488,-0.469323063,-0.000881775,-0.997778652,-3.46E-12,-3.46E-12,-0.395159862,-0.160835457
1897,-0.064937,-0.052066867,-0.00197779,-0.005266645,3.92E-12,-0.064937,2.43E-12,2.43E-12,-0.029725798,-0.033671801,-0.014907854,-0.014907854,-0.038779539,-0.043246037,-0.005274298,-0.043161986,-0.028260342,-0.032754052,-0.000750716,-0.408614238,3.96E-12,3.96E-12,-0.043246037,-0.508139176
1898,-1.503933889,-1.205862998,-0.021360583,-0.055799725,-9.93E-12,-1.503933889,-5.77E-12,-5.77E-12,-0.376470201,-0.051365538,-0.110034275,-0.167635609,-0.686900825,-0.34243692,-0.01778793,-0.743055561,-0.041586902,-0.570902772,-0.000916952,-1.037583866,-8.40E-12,-8.40E-12,-0.410924304,-0.127155834
1899,-1.66533848,-1.335278145,-0.028664298,-0.07315235,-1.51E-13,-1.66533848,2.23E-12,2.23E-12,-0.322569055,-0.050729318,-0.108671376,-0.14363437,-0.568453415,-0.338195452,-0.017567606,-0.636668532,-0.041071801,-0.472137394,-0.000905595,-1.024732221,-6.08E-13,-6.08E-13,-0.405834543,-0.133571415
1900,-0.432704745,-0.346945198,-0.013646258,-0.037164203,-4.48E-12,-0.432704745,2.36E-12,2.36E-12,-0.124073221,-0.044606685,-0.073326695,-0.062108329,-0.167533603,-0.183725956,-0.015447333,-0.287607928,-0.036114755,-0.142231385,-0.000796297,-0.564524745,-4.45E-12,-4.45E-12,-0.183725956,-0.484807383
1901,-0.475445022,-0.381214603,-0.013273556,-0.035808822,3.64E-13,-0.475445022,-4.92E-13,-4.92E-13,-0.156915774,-0.051475935,-0.09378548,-0.078069375,-0.209413436,-0.228606748,-0.01782616,-0.316016313,-0.041676282,-0.176954489,-0.000918923,-0.71769049,-1.32E-11,-1.32E-11,-0.228606748,-0.488987842
1902,-0.610515868,-0.489515198,-0.016919131,-0.044499837,-2.55E-12,-0.610515868,-4.66E-12,-4.66E-12,-0.056748174,-0.042818326,-0.032570714,-0.032570714,-0.070579957,-0.077400649,-0.012512805,-0.332827647,-0.035208111,-0.058654581,-0.000783622,-0.622991139,-2.09E-12,-2.09E-12,-0.077400649,-0.421730315
1903,-0.811591065,-0.650738468,-0.015552732,-0.040444658,6.84E-14,-0.811591065,-3.75E-12,-3.75E-12,-0.229890447,-0.044297305,-0.094892841,-0.110964674,-0.290552063,-0.280236703,-0.015340195,-0.491858017,-0.035864273,-0.241190296,-0.000790774,-0.871365627,-1.11E-12,-1.11E-12,-0.304887138,-0.192079111
1904,-0.761054859,-0.610218242,-0.019519044,-0.049056291,-5.16E-12,-0.761054859,-8.77E-12,-8.77E-12,-0.212279384,-0.051212065,-0.109705508,-0.098255482,-0.318972079,-0.308661981,-0.017734782,-0.435523711,-0.041462646,-0.26786687,-0.000914213,-0.908625209,-9.95E-12,-9.95E-12,-0.333419967,-0.363041051
1905,-0.123161763,-0.098751823,-0.002473553,-0.006951105,-6.31E-12,-0.123161763,-6.84E-12,-6.84E-12,-0.178443459,-0.043837672,-0.089485044,-0.09789569,-0.220109942,-0.231629162,-0.015181023,-0.081862517,-0.035492142,-0.184250027,-0.000782569,-0.767520217,-9.08E-12,-9.08E-12,-0.239112712,-0.374805867
1906,-0.361548188,-0.289891454,-0.007979469,-0.020510065,2.72E-12,-0.361548188,2.94E-13,2.94E-13,-0.029777643,-0.039171762,-0.017537186,-0.017537186,-0.036683464,-0.040105651,-0.007587172,-0.24031196,-0.034312353,-0.030203828,-0.000883169,-0.854588777,4.57E-10,4.57E-10,-0.040105651,-0.405958526
1907,-1.028444621,-0.824612919,-0.018164088,-0.047090983,-1.94E-12,-1.028444621,-4.96E-12,-4.96E-12,-0.298333662,-0.049410093,-0.105845359,-0.135583479,-0.400881049,-0.328891181,-0.017110758,-0.600982445,-0.040003722,-0.33226215,-0.000882045,-0.998083885,-4.00E-12,-4.00E-12,-0.383982405,-0.124702877
1908,-0.930418047,-0.746014638,-0.015435335,-0.041284391,-2.60E-13,-0.930418047,2.06E-12,2.06E-12,-0.131885116,-0.042917419,-0.083223618,-0.083637926,-0.157370877,-0.169932868,-0.014862339,-0.569585618,-0.034747081,-0.128846939,-0.000766141,-0.866931874,1.43E-12,1.43E-12,-0.169932868,-0.098217383
1909,-0.235410692,-0.188753671,-0.004424124,-0.011705227,-4.27E-12,-0.235410692,-4.73E-12,-4.73E-12,-0.073529695,-0.039640724,-0.044390684,-0.044390684,-0.089621411,-0.097559458,-0.013727617,-0.156471548,-0.032094182,-0.073896375,-0.000707647,-0.71399655,-1.56E-12,-1.56E-12,-0.097559458,-0.282859606
1910,-0.454410517,-0.364349013,-0.010110425,-0.026156856,2.69E-13,-0.454410517,-3.35E-12,-3.35E-12,-0.124151143,-0.042812673,-0.074116222,-0.074581308,-0.151512677,-0.164925251,-0.014826065,-0.302035208,-0.034662276,-0.125923459,-0.000764271,-0.736581892,2.16E-12,2.16E-12,-0.164925251,-0.349843721
1911,-0.320157846,-0.256704435,-0.005425463,-0.013716323,1.63E-12,-0.320157846,8.22E-13,8.22E-13,-0.188243123,-0.046586628,-0.098468575,-0.117595453,-0.225776976,-0.244175057,-0.016132989,-0.212800844,-0.03771777,-0.186444265,-0.000831642,-0.934421454,-3.25E-12,-3.25E-12,-0.244175057,-0.208023223
1912,-0.489350109,-0.392363782,-0.009972782,-0.026502699,3.53E-12,-0.489350109,2.39E-12,2.39E-12,-0.10111577,-0.040775072,-0.060989838,-0.060989838,-0.123254368,-0.134143874,-0.014120442,-0.325258673,-0.03301258,-0.10197864,-0.000727897,-0.73959081,-4.35E-11,-4.35E-11,-0.134143874,-0.320388361
1913,-0.222508114,-0.178408308,-0.007721712,-0.019611601,-1.07E-14,-0.222508114,3.10E-13,3.10E-13,-0.031649275,-0.037948094,-0.014828448,-0.014828448,-0.042149953,-0.047323519,-0.004685258,-0.14789553,-0.031465874,-0.035901421,-0.000620374,-0.402234801,1.13E-12,1.13E-12,-0.047323519,-0.581798978
1914,-0.729188717,-0.584667783,-0.020390544,-0.052740808,5.91E-12,-0.729188717,-6.86E-12,-6.86E-12,-0.120537421,-0.046193747,-0.071291079,-0.069051096,-0.14802305,-0.161477798,-0.015996934,-0.357824658,-0.037399683,-0.123507796,-0.000824628,-0.743817412,1.10E-11,1.10E-11,-0.161477798,-0.411317917
1915,-0.456724423,-0.366204316,-0.008233398,-0.021507471,9.05E-12,-0.456724423,4.15E-12,4.15E-12,-0.268508913,-0.050438109,-0.108047554,-0.131677877,-0.336389445,-0.320098034,-0.01746676,-0.303573203,-0.04083603,-0.27996124,-0.000900396,-0.995565276,4.93E-12,4.93E-12,-0.349871976,-0.247224908
1916,-0.854443094,-0.685097476,-0.018796824,-0.050559353,-1.37E-12,-0.854443094,-8.00E-12,-8.00E-12,-0.143406204,-0.041727076,-0.083098557,-0.085658469,-0.173378636,-0.188076218,-0.014450122,-0.418627675,-0.033783347,-0.143535936,-0.000744891,-0.800929293,-3.32E-12,-3.32E-12,-0.188076218,-0.273370689
1917,-0.268654033,-0.215408377,-0.004534504,-0.01191976,-5.51E-14,-0.268654033,-1.08E-12,-1.08E-12,-0.234003199,-0.044566282,-0.095469039,-0.122572396,-0.286443056,-0.277024904,-0.015433342,-0.178567559,-0.036082044,-0.238392766,-0.000795575,-0.854334492,6.20E-12,6.20E-12,-0.300470073,-0.262304203
1918,-0.767722937,-0.615564746,-0.013972303,-0.036864429,6.53E-13,-0.767722937,2.79E-12,2.79E-12,-0.239830119,-0.041529666,-0.088964057,-0.110743886,-0.320619208,-0.27259768,-0.014381759,-0.490879358,-0.033623519,-0.26641881,-0.000741367,-0.823745265,-6.09E-12,-6.09E-12,-0.313953044,-0.15257807
1919,-0.798062682,-0.639891331,-0.019636394,-0.053071046,3.98E-13,-0.798062682,-5.10E-12,-5.10E-12,-0.189272021,-0.045723784,-0.097948617,-0.087442669,-0.296361418,-0.279166475,-0.015834186,-0.387595226,-0.037019188,-0.249131107,-0.000816238,-0.783888897,2.41E-12,2.41E-12,-0.304187064,-0.349820224
1920,-0.126445222,-0.101384519,-0.001896902,-0.004898556,2.62E-12,-0.126445222,2.52E-12,2.52E-12,-0.27430065,-0.049242158,-0.105485611,-0.155015399,-0.326550961,-0.315843818,-0.017052601,-0.084044949,-0.039867757,-0.270209267,-0.000879047,-0.994691593,-2.29E-12,-2.29E-12,-0.344139089,-0.149111515
1921,-0.740633327,-0.593844138,-0.01375312,-0.035155241,7.46E-13,-0.740633327,4.47E-12,4.47E-12,-0.265186883,-0.049057499,-0.105090039,-0.125607017,-0.339181614,-0.315826379,-0.016988654,-0.492280289,-0.039718252,-0.281764884,-0.00087575,-0.968286142,-4.34E-13,-4.34E-13,-0.34976174,-0.190867619
1922,-0.220875661,-0.177099398,-0.006810575,-0.018787255,-7.55E-13,-0.220875661,-1.36E-12,-1.36E-12,-0.112000097,-0.045371262,-0.063221006,-0.05758485,-0.150886882,-0.166471012,-0.013489604,-0.14681048,-0.037365252,-0.129049908,-0.000834934,-0.532912778,-8.75E-13,-8.75E-13,-0.166471012,-0.550462304
1923,-0.856441192,-0.686699562,-0.01951426,-0.05232616,-5.79E-11,-0.856441192,-5.31E-11,-5.31E-11,-0.189275308,-0.044371993,-0.094606955,-0.097255083,-0.23303045,-0.246504109,-0.015366059,-0.436665615,-0.035924743,-0.193452507,-0.000792107,-0.869417919,-4.86E-11,-4.86E-11,-0.252138726,-0.25766132
1924,-0.26692277,-0.210783912,-0.009201847,-0.02353901,-4.16E-13,-0.26692277,-5.48E-13,-5.48E-13,-0.070359398,-0.043331422,-0.036819566,-0.036819566,-0.09034085,-0.100111527,-0.011125484,-0.174734006,-0.035243981,-0.076676783,-0.000837533,-0.451699606,-5.48E-13,-5.48E-13,-0.100111527,-0.508638107
1925,-0.550283472,-0.44122051,-0.014036879,-0.038954636,-2.74E-13,-0.550283472,-5.51E-14,-5.51E-14,-0.164385155,-0.045558312,-0.090079257,-0.081934315,-0.21527985,-0.22852165,-0.015776882,-0.365759543,-0.036885217,-0.181039936,-0.000813285,-0.732845001,-5.37E-14,-5.37E-14,-0.234450403,-0.43742048
1926,-0.1360423,-0.109079512,-0.005034784,-0.013739419,1.03E-13,-0.1360423,-7.90E-13,-7.90E-13,-0.006148432,-0.009466617,-0.002687817,-0.002687817,-0.008366485,-0.009466617,-0.000746859,-0.090423885,-0.008366485,-0.007121403,-0.000443589,-0.308595068,-1.83E-12,-1.83E-12,-0.009466617,-0.48586509
1927,-0.40896429,-0.327909962,-0.007536549,-0.021136781,-1.37E-11,-0.40896429,-9.27E-12,-9.27E-12,-0.160954239,-0.043254572,-0.089068758,-0.099173735,-0.193804568,-0.209900063,-0.014979095,-0.271828247,-0.035020049,-0.160359329,-0.000772159,-0.856690844,2.43E-11,2.43E-11,-0.209900063,-0.25686965
1928,-0.090666604,-0.072697014,-0.002231263,-0.005796189,1.09E-12,-0.090666604,1.32E-12,1.32E-12,-0.113374842,-0.049309291,-0.065465331,-0.065465331,-0.14051564,-0.153785021,-0.01707585,-0.060263805,-0.03992211,-0.117809954,-0.000880245,-0.670162253,4.51E-11,4.51E-11,-0.153785021,-0.456864112
1929,-0.611104063,-0.489986816,-0.01094675,-0.029273773,-3.78E-12,-0.611104063,-4.69E-12,-4.69E-12,-0.199075644,-0.04182653,-0.089599995,-0.108838697,-0.238773142,-0.247909471,-0.014484563,-0.406185455,-0.033863868,-0.197457148,-0.000746667,-0.826231078,-3.55E-12,-3.55E-12,-0.25784786,-0.139262926
1930,-1.315257427,-1.054581106,-0.022760036,-0.059871703,2.06E-12,-1.315257427,5.67E-12,5.67E-12,-0.29377037,-0.046193905,-0.098955701,-0.130810818,-0.550710696,-0.307959364,-0.015996989,-0.579827318,-0.03739981,-0.459250921,-0.000824631,-0.933116874,-4.25E-13,-4.25E-13,-0.369551237,-0.12138263
1931,-0.161881189,-0.129797285,-0.003870352,-0.010629137,1.17E-11,-0.161881189,1.01E-11,1.01E-11,-0.077975671,-0.039727452,-0.044352723,-0.044352723,-0.097254321,-0.106718632,-0.012956104,-0.107598343,-0.032164399,-0.081329609,-0.000709195,-0.530260341,1.12E-11,1.12E-11,-0.106718632,-0.422204158
1932,-0.84362519,-0.676423617,-0.019201033,-0.051002872,-1.05E-13,-0.84362519,1.56E-12,1.56E-12,-0.153999856,-0.043449263,-0.088293623,-0.088282276,-0.185529161,-0.20097525,-0.015046517,-0.412477585,-0.035177675,-0.153568041,-0.000775635,-0.834887037,-9.36E-12,-9.36E-12,-0.20097525,-0.23490287
1933,-0.340454839,-0.272978683,-0.007240817,-0.018690869,-1.23E-12,-0.340454839,-2.08E-12,-2.08E-12,-0.220243299,-0.050135005,-0.106211607,-0.109423504,-0.28331086,-0.287024015,-0.017361795,-0.226291743,-0.04059063,-0.237314257,-0.000894985,-0.86917592,1.11E-11,1.11E-11,-0.305744354,-0.367703125
1934,-0.574814373,-0.46088953,-0.011279919,-0.030381255,-2.96E-13,-0.574814373,-5.47E-13,-5.47E-13,-0.259179728,-0.051120514,-0.109509389,-0.120779837,-0.341687035,-0.325639217,-0.017703078,-0.382064614,-0.041388524,-0.284556727,-0.000912578,-1.009724876,8.22E-13,8.22E-13,-0.355836433,-0.214892682
