Element,Stream-lipidcane,Stream-lipidcane,Boiler turbogenerator-BT,Boiler turbogenerator-BT,Fermentation-R301,Stream-biodiesel,Stream-lipidcane,Biorefinery,Biorefinery,Biorefinery
152,0.036999493951523736,360016.6446543098,0.7748099283623623,0.8521534114699802,0.9096595742727264,1.47569830800091,0.0474038963396228,-16.687980531785684,-212082.62115695325,2.2519087482881432
153,0.03109821238971648,359519.5875386242,0.7848963161577965,0.870859729426493,0.904225768170277,1.450323457846537,0.04881561910196573,-18.105116482627917,-234666.64740191595,1.9158758950711
154,0.03437101609610459,340574.2153909539,0.8015382737284138,0.8844036804183724,0.9217287975045372,1.305163328245788,0.04777479097378471,-18.409609163551906,-240404.6488114269,2.1999585259852465
155,0.03317893034744207,345629.34967766673,0.8006412413061625,0.8478886075093743,0.9184102752107304,1.3520331770880805,0.04970670674045132,-18.13888520733754,-236407.8724197692,2.097072020617696
156,0.036053878597636584,329504.3935993875,0.8417754420545318,0.7588012277077534,0.9114229686379326,1.4460196962706857,0.048006914144158364,-17.844854355128486,-233694.69475485408,2.2575800335023004
157,0.03222666289442523,326523.58283936535,0.745499870355459,0.7452339479560003,0.8900255085402923,1.3717456597744606,0.05361485540144818,-12.152065375619884,-149184.23235505584,2.1739550612421144
158,0.03683214962550599,318480.045136658,0.7918984089898472,0.8927980269509637,0.9177660889850737,1.3662873501581214,0.04881960676161296,-16.856547145076526,-219835.82366529905,2.3366762800250447
159,0.03464830711209178,330960.20686316927,0.7474071740386377,0.7623994670472352,0.9040559656507626,1.406317627754998,0.046010914872707954,-11.777376215297378,-140009.61954728287,2.310172737203772
160,0.031238874132284176,326744.9584699271,0.7706041640395143,0.8553497169208156,0.9016073498626057,1.3576543915120847,0.054192050445920945,-15.86867583295947,-205943.11068613114,2.0252043186391964
161,0.031906114007494386,329381.1825043733,0.7593168136069401,0.7738897415703507,0.896173127630645,1.457547963133929,0.0495690502278288,-13.144730887147963,-162695.63935923408,2.0885932766322552
162,0.03722027962279731,343813.1874772624,0.7721813563101855,0.816867681364237,0.9198487597233693,1.4016348812800947,0.051114976725708,-15.505924260975048,-196548.07738922845,2.3155614724109035
163,0.03232417635931193,341547.7508305187,0.8473029717691871,0.8666669622112273,0.8872628618183169,1.3767440370507018,0.049439570267050474,-22.04126469448209,-298490.3387330943,2.037875674789179
164,0.03318435796875569,342702.5676473173,0.7921635331905874,0.8800691098980281,0.8936687188739498,1.497928172434651,0.05193360051389129,-18.549156390849838,-245048.1060310719,1.9885322470277191
165,0.034562232218308564,357666.6047764652,0.833989467268351,0.797433613262497,0.9103891245695632,1.3580003916135466,0.05391586579921508,-20.740188213405997,-276801.93147912296,2.121208423362279
166,0.03683662343712107,335346.6962089477,0.8218160880612909,0.8754665483413062,0.8931711516306869,1.2954508109331997,0.050890702820747695,-20.132522690601768,-269970.178767014,2.3681000620810924
167,0.033915102744813595,329955.50736705936,0.7956189518510036,0.7734049982239775,0.8996186057871227,1.3971964220380497,0.04789567634626853,-15.290513969042935,-194984.15498358352,2.2350243710103133
168,0.03440381864026768,344284.17576530774,0.7876235348789968,0.7858011130489951,0.8689182549228842,1.434602357387355,0.04855441719138723,-15.95274052603636,-205243.41339652226,2.26678644026203
169,0.0371399136923525,340819.120013242,0.8204188779290873,0.834329229169966,0.9450257314685794,1.389243051529001,0.04601820079011982,-18.297494948105637,-236866.39408975252,2.263164273530929
170,0.03698803685535335,354348.24415099324,0.8062722854882054,0.808738172631611,0.8959458825980643,1.3572249254915167,0.05245375399506605,-18.671769503090673,-245595.45810448268,2.3286708608920685
171,0.034736453706154614,311687.28557711345,0.8053907798910392,0.83308137549987,0.8968054753917533,1.3360214140026627,0.048944638772782795,-16.39221670571045,-214556.255839357,2.3254899104799933
172,0.036358077670482894,322620.84277185705,0.828100679875265,0.8318706960494489,0.9134977934428129,1.498321255197943,0.048611618650338397,-18.353213966189706,-242511.21779071452,2.2101768350953743
173,0.03668199292882615,330926.0624931269,0.7774125638970506,0.8651097814461511,0.8672752113562322,1.400305391107122,0.0514375252236172,-16.609521255172428,-217770.45849245854,2.3919958325208763
174,0.037160365994299706,336492.29249043576,0.7413888983972945,0.8190038602046271,0.8985374660880925,1.3508658212604578,0.05072518230993023,-13.120195853008733,-161708.90657943636,2.4390912368879274
175,0.03511667237222031,346150.69402585836,0.7796492170376987,0.8727840203487502,0.8809121535910592,1.465074281645786,0.05108392139902057,-17.57013251218224,-230050.486749645,2.181698828914981
176,0.037102904140997775,337151.48527106515,0.7826547431850468,0.8700138766497567,0.9011987018249913,1.4360260213466773,0.05047441823224135,-17.048484027366182,-221822.527269885,2.2948825512682043
177,0.03471756084998327,317399.0533070973,0.7942657561886127,0.803094388879438,0.9254081999726363,1.3379831009641814,0.05027337496859602,-15.352378573360955,-196836.12919650177,2.256424494913842
178,0.03394025247427566,317554.03396823397,0.748156276563557,0.7699641161696191,0.893478603520233,1.3082752604503607,0.04980597058759027,-11.944630899742315,-145810.60172411485,2.362892094594739
179,0.033188852350395884,326314.9540185535,0.8409595130546493,0.8804782437592745,0.8754228128272749,1.3334129181057592,0.05019667308600885,-21.132385249690177,-287163.14639423875,2.1735498380331735
180,0.035151638726274734,330944.4913322756,0.7380173650706445,0.8082658339274851,0.9103221659242807,1.435779222298115,0.049408055259861125,-12.259258767436968,-148135.7153762606,2.2586822059060045
181,0.033277896156531296,325751.68654572347,0.784361924901415,0.8290448867872648,0.8841930017980468,1.432191036294168,0.050849658618961194,-15.934909078893535,-206969.67845446782,2.155660622887819
182,0.03368802934872521,345570.3194918167,0.8558903685539221,0.8556196127471893,0.9034144876017275,1.3559331854469627,0.04616705967923608,-22.017384102185222,-295783.18924729206,2.1293399675170406
183,0.03136810960852964,353349.2974966347,0.7983606912483114,0.8150762407638003,0.9218361788657055,1.444872744958075,0.051109129988693575,-17.823959637774244,-230939.43049952667,1.9064595028370221
184,0.03238912955824331,313520.82521394745,0.7655759419420112,0.7455880709227724,0.9162272533212256,1.3917392844992666,0.04797523303322545,-12.119403884345287,-147379.20513885302,2.18395166499336
185,0.03663874968658047,330400.6548240045,0.7769222870319573,0.7771435707410237,0.8867918956137608,1.4243460446068341,0.04768247153801075,-14.216511722626805,-178977.83348671283,2.408793034468721
186,0.031114051589254878,346509.9561702202,0.8214678446847237,0.8455547579004614,0.8681261493641156,1.380948682216578,0.046886091354336204,-19.612144619096775,-260823.1214693474,2.068082802852556
187,0.032348256253966895,316668.6665555163,0.7709313286607915,0.7065843734959145,0.8963494047333864,1.4714672867951573,0.05001855805499825,-12.193142002872717,-149680.65953271417,2.1478031908981614
188,0.03555477545028889,352315.9219297664,0.8185380820257758,0.8604590061390234,0.9018222646137344,1.446722849403211,0.05210199492752675,-20.66203608016848,-276072.18651324726,2.120913625384487
189,0.0328871818775218,322769.09485238674,0.7882427139900348,0.7939707812338624,0.877755296997496,1.338082876324914,0.047263634614799814,-14.933457160714712,-191246.4819829371,2.288011703304848
190,0.03601077143761546,335011.7551600464,0.8048038810633082,0.7902785533746383,0.880670612308581,1.428593608325151,0.05158835878132281,-17.102222944904,-224285.87240460492,2.3038025685597954
191,0.035968806971356355,342277.213234972,0.8055914120911148,0.8101802007566781,0.9084231289858262,1.448214048425819,0.050429968535275774,-17.655738592943816,-230191.90308075966,2.2115908118123957
192,0.037722261888471845,315571.75940969866,0.8234909697890189,0.8814099117598778,0.9151076191881639,1.475030571421453,0.05166141103845668,-19.161087662370566,-256579.46979561893,2.254233025019037
193,0.03639011247171335,336630.8112150731,0.8296842887955619,0.8839928520888617,0.8854519959478773,1.413383037786156,0.051031267776767926,-21.096663686714805,-285156.6063011902,2.2456655075225975
194,0.03193202318969009,329776.10185743374,0.8211177334448321,0.8368379711070049,0.9310570216633954,1.4744068513980066,0.05377671032444582,-19.022772622587627,-252593.9557698684,1.8673760663282204
195,0.03219084326943252,323616.6597818997,0.7771136607052196,0.7687510642495606,0.8642531184849541,1.3929091151676691,0.05128173746869328,-14.331446813972157,-183691.4020994513,2.213957213681845
196,0.03697538281744361,332909.18249041087,0.8263638247642607,0.7748872359095487,0.8861802744107128,1.3426709240894934,0.05364547251435475,-18.318852053802075,-243593.70201222817,2.402843300573235
197,0.03527880881733015,308179.4329609286,0.7792313252338658,0.8531712462923766,0.9163087450215455,1.4078869376911787,0.049104372271709114,-14.75474783122343,-188896.28872821567,2.273237330610239
198,0.036088782191543184,348797.13624265976,0.8165104635880774,0.8906200135440799,0.8646563176929088,1.3836773176541275,0.04938757986056075,-20.87224355268679,-280905.1283566876,2.308153753968116
199,0.03503947083712722,329588.80781166034,0.7856156808170722,0.7995688121144932,0.9232635457795875,1.3390009939046994,0.046101292483990905,-14.76032424847678,-185097.17345617616,2.301854642663064
200,0.03397946569483342,340312.0515966895,0.766908628808927,0.817202901657169,0.9311560084322101,1.4183340389971162,0.05290404578925303,-15.145058890690065,-191349.52866881242,2.080990928474828
201,0.03564111440983889,317698.6686198559,0.729798883295792,0.8434503325105503,0.9038036252523776,1.3716496609831392,0.05095442844505234,-11.961164418323396,-145894.9242637404,2.3579203967878835
202,0.0357813492224912,323442.36427235475,0.8493080348781529,0.7644545430509001,0.9313502870289143,1.3655467078486772,0.04847814353950601,-18.077985918533535,-237248.53540636596,2.266282713983524
203,0.03321284149206242,328382.0652750357,0.826156685986059,0.8226093641711146,0.9101600301245331,1.3587544396966753,0.05064995151606476,-18.642408115485228,-246977.38420145956,2.1218172318267143
204,0.0334583114049562,333722.09039939905,0.8142462204788885,0.7414456265786534,0.907279946736232,1.382669962622007,0.0531648748021852,-16.59180860377709,-215687.80395350314,2.1430075685815564
205,0.03454021717880642,302314.7970597719,0.8329985819918311,0.8246174717100047,0.8873623021415094,1.3655923353200572,0.05269364298342147,-18.02972440437723,-242328.5546062725,2.28314679796048
206,0.033443812205237476,342457.99945108866,0.8162799235155201,0.8122911054834285,0.9007090490142909,1.4159643392887218,0.050715825271604786,-18.56164794041543,-244557.2546867245,2.0938586237548105
207,0.03556223304670605,324074.8024314601,0.8008548675135765,0.8198222590674064,0.8962145646269494,1.3845115428763277,0.04978870352715102,-16.5760013655081,-216125.44316783256,2.305487057188937
208,0.034004551132298735,327865.50544239546,0.7482837975642194,0.7329554740001666,0.8878893933596783,1.3737380399106687,0.05075404514970345,-11.859264317436919,-143819.95986683833,2.311032619490293
209,0.032410461373588356,330079.0352153417,0.7666523473309224,0.7222515984120796,0.9241583860563596,1.4583901301897997,0.05076557101028234,-12.695232277785069,-154652.60930457985,2.0627578974963625
210,0.035004531969766856,342408.99421836046,0.8239720457264097,0.8755317837551987,0.9179513390435692,1.293901684230858,0.04672134732245016,-19.89590568778885,-262971.6768107166,2.2424820086350925
211,0.03656769919705959,332095.95106813835,0.7697503453180954,0.8519195126646348,0.8692755483252743,1.4462533891642415,0.05168446102499122,-15.86836268143192,-206235.2862295977,2.3512840583667636
212,0.037400570197844527,345546.9164459866,0.7936018938414389,0.7071830098829316,0.8662228474164123,1.448603451971613,0.053681888324037724,-15.331012220556495,-197206.9656568215,2.42237370849389
213,0.03690589808535721,326205.71563763195,0.8010406464543295,0.8283104507958566,0.8737206223844716,1.5040580806473027,0.05341714125140068,-17.512024866942134,-232439.16128023306,2.282260064717368
214,0.034789070072405066,333354.0190299577,0.756119653399441,0.8469402082103616,0.9043708593580865,1.4313537208319214,0.04886432304964107,-14.233103531353395,-178308.51936288783,2.2216539047659425
215,0.03562839723695626,325102.24818236666,0.7991283667948929,0.8589200518360496,0.9008520863427792,1.4713012727015342,0.050589388906030305,-17.412659332016947,-228887.03324804577,2.195782091274534
216,0.03186272992454692,340438.42118968547,0.7941857913644629,0.8510923140745073,0.9280479511229462,1.4477213620623692,0.04707736836154169,-17.002779722691027,-218243.02759896297,1.9774896876380257
217,0.0346998199843267,326469.44074371515,0.8411519088275481,0.841648916899854,0.9457866840907247,1.3786629809822368,0.045670798870908386,-19.063299977404828,-250370.37643262112,2.1483963394538885
218,0.031663199178465724,337322.81627276645,0.8256301132059692,0.8729068884322451,0.87280960163298,1.4471695315503181,0.04926227363944005,-20.368954172584292,-273932.22058831603,1.9959676496686267
219,0.03320608498554069,341532.3127284083,0.7816315858897805,0.8513464106552043,0.9246971333188218,1.3600966948357671,0.050412322015246154,-16.646223167111852,-213896.50676666966,2.0970613170745347
220,0.03341030093059596,314445.364794576,0.7446968742968019,0.7826433473941427,0.9378764419179395,1.4463681601500469,0.04758621391588397,-11.309313104039155,-133593.34641309883,2.1479359550883768
221,0.0335318765311852,345521.39194874646,0.8382327664558094,0.8506428468226634,0.9176698683115605,1.411744650244684,0.0497652855441133,-21.037338215389603,-281122.1282193551,2.0337743161941555
222,0.034447125438936285,338561.685444267,0.7694198776773734,0.7611221422515717,0.9030392614090442,1.393968632154862,0.05438104522538394,-14.498952469304852,-183477.1275833659,2.1954804827690317
223,0.03741800998905898,352829.77700574853,0.7908478142793515,0.8331520558532184,0.8818954401823835,1.4551731039047975,0.04946313948797013,-17.667215506073926,-230210.63923471206,2.343141034508957
224,0.03392405121405821,352680.5854248273,0.815020938999398,0.7691465503476642,0.8987473028628229,1.370165564777058,0.049074225552286646,-17.769771083738522,-230800.48681723658,2.194177150306777
225,0.033423686857586496,344612.81238193094,0.8623831588532586,0.833937068899403,0.8663037231046664,1.340913623136139,0.051497022642291015,-22.94158235567678,-313724.84994264675,2.155174900350618
226,0.03739472111696489,320755.9105383317,0.81956685855244,0.73436231969066,0.8534643381775382,1.389434302008248,0.05082353655539337,-16.095275714082014,-211551.9891394836,2.556707267777058
227,0.03424461199153849,341718.819347512,0.800760719085442,0.8675194065315774,0.9284811709763143,1.3225950081033353,0.04901859487292797,-18.19475192891271,-237012.48681506776,2.1635891258850193
228,0.037699848886582565,329641.5613190695,0.7515724211143359,0.8347722668125881,0.9230392857261526,1.3307981635418515,0.04653994782080357,-13.117300674639642,-159916.83826799868,2.4560393886220324
